State,Year,Quater,Entity_Name,Entity_Type,Insurance_count,Insurance_amount
kerala,2024,2,thiruvananthapuram,District,8171,13733594.0
kerala,2024,2,malappuram,District,7351,11554891.0
kerala,2024,2,kozhikode,District,6739,10175936.0
kerala,2024,2,thrissur,District,4961,8233954.0
kerala,2024,2,kollam,District,4687,8003389.0
kerala,2024,2,alappuzha,District,4001,6633278.0
kerala,2024,2,kannur,District,3878,6367728.0
kerala,2024,2,palakkad,District,3620,5990110.0
kerala,2024,2,kottayam,District,3299,5927426.0
kerala,2024,2,682042,Pincode,456,813264.0
kerala,2024,2,682024,Pincode,355,566936.0
kerala,2024,2,695001,Pincode,338,536754.0
kerala,2024,2,682025,Pincode,310,585735.0
kerala,2024,2,673032,Pincode,302,449779.0
kerala,2024,2,682020,Pincode,302,497500.0
kerala,2024,2,682032,Pincode,292,443017.0
kerala,2024,2,682301,Pincode,290,584150.0
kerala,2024,2,682507,Pincode,288,426370.0
kerala,2024,2,673638,Pincode,277,397827.0
kerala,2024,3,ernakulam,District,14031,23407883.0
kerala,2024,3,thiruvananthapuram,District,10054,17206859.0
kerala,2024,3,malappuram,District,8723,13934057.0
kerala,2024,3,kozhikode,District,8105,12664149.0
kerala,2024,3,thrissur,District,6096,9994666.0
kerala,2024,3,kollam,District,5933,10174949.0
kerala,2024,3,alappuzha,District,4917,8090275.0
kerala,2024,3,kannur,District,4564,7586845.0
kerala,2024,3,palakkad,District,4336,7204261.0
kerala,2024,3,kottayam,District,4187,7258218.0
kerala,2024,3,682024,Pincode,680,1108681.0
kerala,2024,3,682025,Pincode,509,786231.0
kerala,2024,3,682030,Pincode,461,854833.0
kerala,2024,3,682017,Pincode,395,627986.0
kerala,2024,3,682019,Pincode,368,594507.0
kerala,2024,3,682020,Pincode,355,632193.0
kerala,2024,3,673008,Pincode,338,577858.0
kerala,2024,3,695001,Pincode,336,526038.0
kerala,2024,3,695003,Pincode,309,489120.0
kerala,2024,3,673592,Pincode,304,540385.0
kerala,2024,4,ernakulam,District,15903,25255702.0
kerala,2024,4,thiruvananthapuram,District,10961,18593239.0
kerala,2024,4,malappuram,District,9829,14805451.0
kerala,2024,4,kozhikode,District,9313,13828980.0
kerala,2024,4,thrissur,District,7040,11532393.0
kerala,2024,4,kollam,District,6163,10147122.0
kerala,2024,4,alappuzha,District,5391,8466002.0
kerala,2024,4,kannur,District,5242,8310581.0
kerala,2024,4,palakkad,District,4985,7861199.0
kerala,2024,4,kottayam,District,4819,8243280.0
kerala,2024,4,682024,Pincode,757,1113137.0
kerala,2024,4,682025,Pincode,566,905246.0
kerala,2024,4,682030,Pincode,537,938088.0
kerala,2024,4,682017,Pincode,477,778597.0
kerala,2024,4,682019,Pincode,466,779727.0
kerala,2024,4,673592,Pincode,416,706996.0
kerala,2024,4,673008,Pincode,414,645801.0
kerala,2024,4,695001,Pincode,408,653996.0
kerala,2024,4,682020,Pincode,366,603100.0
kerala,2024,4,682021,Pincode,355,585091.0
ladakh,2020,2,kargil,District,11,1845.0
ladakh,2020,2,leh ladakh,District,3,693.0
ladakh,2020,2,194703,Pincode,7,924.0
ladakh,2020,2,194104,Pincode,2,462.0
ladakh,2020,2,194101,Pincode,1,231.0
ladakh,2020,2,194109,Pincode,1,226.0
ladakh,2020,2,194105,Pincode,1,233.0
ladakh,2020,2,194103,Pincode,1,231.0
ladakh,2020,2,194102,Pincode,1,231.0
ladakh,2020,3,leh ladakh,District,18,4376.0
ladakh,2020,3,kargil,District,15,5884.0
ladakh,2020,3,194703,Pincode,8,3860.0
ladakh,2020,3,194101,Pincode,7,712.0
ladakh,2020,3,194104,Pincode,7,2254.0
ladakh,2020,3,194103,Pincode,4,531.0
ladakh,2020,3,194107,Pincode,2,945.0
ladakh,2020,3,194109,Pincode,1,664.0
ladakh,2020,3,194105,Pincode,1,281.0
ladakh,2020,3,194201,Pincode,1,184.0
ladakh,2020,3,194102,Pincode,1,548.0
ladakh,2020,3,,Pincode,1,281.0
ladakh,2020,4,leh ladakh,District,25,33631.0
ladakh,2020,4,kargil,District,2,575.0
ladakh,2020,4,194104,Pincode,9,9897.0
ladakh,2020,4,194101,Pincode,7,14751.0
ladakh,2020,4,194201,Pincode,4,4988.0
ladakh,2020,4,194107,Pincode,2,2037.0
ladakh,2020,4,194401,Pincode,2,1300.0
ladakh,2020,4,194703,Pincode,1,543.0
ladakh,2020,4,194102,Pincode,1,32.0
ladakh,2020,4,,Pincode,1,658.0
ladakh,2021,1,leh ladakh,District,22,29962.0
ladakh,2021,1,kargil,District,10,4568.0
ladakh,2021,1,194104,Pincode,6,9013.0
ladakh,2021,1,194201,Pincode,4,4212.0
ladakh,2021,1,194401,Pincode,3,7138.0
ladakh,2021,1,194101,Pincode,3,3047.0
ladakh,2021,1,194109,Pincode,3,448.0
ladakh,2021,1,194107,Pincode,3,2617.0
ladakh,2021,1,194102,Pincode,3,573.0
ladakh,2021,1,194105,Pincode,2,1930.0
ladakh,2021,1,194703,Pincode,2,1617.0
ladakh,2021,1,194106,Pincode,1,2119.0
ladakh,2021,2,leh ladakh,District,34,54093.0
ladakh,2021,2,kargil,District,12,32158.0
ladakh,2021,2,194101,Pincode,10,12117.0
ladakh,2021,2,194104,Pincode,9,11531.0
ladakh,2021,2,194201,Pincode,5,12366.0
ladakh,2021,2,194103,Pincode,5,18076.0
ladakh,2021,2,194401,Pincode,4,15690.0
ladakh,2021,2,194107,Pincode,3,1375.0
ladakh,2021,2,194106,Pincode,3,1014.0
ladakh,2021,2,194102,Pincode,3,5710.0
ladakh,2021,2,194105,Pincode,3,7440.0
ladakh,2021,2,194301,Pincode,1,932.0
ladakh,2021,3,leh ladakh,District,176,150296.0
ladakh,2021,3,kargil,District,16,23756.0
ladakh,2021,3,194101,Pincode,108,53890.0
ladakh,2021,3,194401,Pincode,35,22454.0
ladakh,2021,3,194104,Pincode,15,45880.0
ladakh,2021,3,194201,Pincode,12,26549.0
ladakh,2021,3,194105,Pincode,5,10392.0
ladakh,2021,3,194103,Pincode,4,6161.0
ladakh,2021,3,194106,Pincode,3,1380.0
ladakh,2021,3,194703,Pincode,3,4223.0
ladakh,2021,3,194107,Pincode,2,95.0
ladakh,2021,3,194109,Pincode,2,1394.0
ladakh,2021,4,leh ladakh,District,58,157274.0
ladakh,2021,4,kargil,District,18,38692.0
ladakh,2021,4,194104,Pincode,18,48241.0
ladakh,2021,4,194201,Pincode,18,58529.0
ladakh,2021,4,194101,Pincode,15,38010.0
ladakh,2021,4,194103,Pincode,7,15034.0
ladakh,2021,4,194401,Pincode,5,9848.0
ladakh,2021,4,194105,Pincode,4,14375.0
ladakh,2021,4,194102,Pincode,3,3760.0
ladakh,2021,4,194703,Pincode,2,4068.0
ladakh,2021,4,194109,Pincode,2,1455.0
ladakh,2021,4,194107,Pincode,1,1317.0
ladakh,2022,1,leh ladakh,District,50,137974.0
ladakh,2022,1,kargil,District,25,55961.0
ladakh,2022,1,194104,Pincode,18,46434.0
ladakh,2022,1,194101,Pincode,11,31218.0
ladakh,2022,1,194201,Pincode,9,34256.0
ladakh,2022,1,194109,Pincode,8,17030.0
ladakh,2022,1,194102,Pincode,6,17395.0
ladakh,2022,1,194103,Pincode,5,5397.0
ladakh,2022,1,194401,Pincode,4,8265.0
ladakh,2022,1,194107,Pincode,3,4919.0
ladakh,2022,1,194106,Pincode,3,9124.0
ladakh,2022,1,194703,Pincode,3,10974.0
ladakh,2022,2,leh ladakh,District,76,202368.0
ladakh,2022,2,kargil,District,37,67078.0
ladakh,2022,2,194104,Pincode,30,62451.0
ladakh,2022,2,194101,Pincode,23,89253.0
ladakh,2022,2,194105,Pincode,19,15599.0
ladakh,2022,2,194103,Pincode,10,26625.0
ladakh,2022,2,194401,Pincode,10,18736.0
ladakh,2022,2,194201,Pincode,7,8041.0
ladakh,2022,2,194102,Pincode,4,9831.0
ladakh,2022,2,194404,Pincode,3,12247.0
ladakh,2022,2,194703,Pincode,2,1313.0
ladakh,2022,2,194301,Pincode,2,13710.0
ladakh,2022,3,leh ladakh,District,109,290203.0
ladakh,2022,3,kargil,District,28,79539.0
ladakh,2022,3,194101,Pincode,41,98573.0
ladakh,2022,3,194104,Pincode,26,97547.0
ladakh,2022,3,194103,Pincode,11,41081.0
ladakh,2022,3,194201,Pincode,11,27639.0
ladakh,2022,3,194404,Pincode,10,17456.0
ladakh,2022,3,194401,Pincode,9,28628.0
ladakh,2022,3,194107,Pincode,7,16060.0
ladakh,2022,3,194703,Pincode,5,7985.0
ladakh,2022,3,194105,Pincode,5,14392.0
ladakh,2022,3,194109,Pincode,4,14530.0
ladakh,2022,4,leh ladakh,District,125,319324.0
ladakh,2022,4,kargil,District,37,90767.0
ladakh,2022,4,194104,Pincode,36,87741.0
ladakh,2022,4,194101,Pincode,27,80405.0
ladakh,2022,4,194201,Pincode,20,62608.0
ladakh,2022,4,194401,Pincode,18,33676.0
ladakh,2022,4,194103,Pincode,16,33492.0
ladakh,2022,4,194102,Pincode,9,31787.0
ladakh,2022,4,,Pincode,8,16020.0
ladakh,2022,4,194107,Pincode,8,27242.0
ladakh,2022,4,194105,Pincode,4,11174.0
ladakh,2022,4,194106,Pincode,4,7042.0
ladakh,2023,1,leh ladakh,District,112,363267.0
ladakh,2023,1,kargil,District,49,132469.0
ladakh,2023,1,194104,Pincode,38,100249.0
ladakh,2023,1,194103,Pincode,25,71011.0
ladakh,2023,1,194201,Pincode,25,84649.0
ladakh,2023,1,194101,Pincode,22,80863.0
ladakh,2023,1,194401,Pincode,11,43410.0
ladakh,2023,1,194404,Pincode,8,37357.0
ladakh,2023,1,194703,Pincode,7,10383.0
ladakh,2023,1,194102,Pincode,6,10152.0
ladakh,2023,1,194105,Pincode,5,18306.0
ladakh,2023,1,194109,Pincode,5,16276.0
ladakh,2023,2,leh ladakh,District,169,511134.0
ladakh,2023,2,kargil,District,46,124697.0
ladakh,2023,2,194101,Pincode,64,180037.0
ladakh,2023,2,194104,Pincode,48,144145.0
ladakh,2023,2,194201,Pincode,26,64999.0
ladakh,2023,2,194102,Pincode,15,42816.0
ladakh,2023,2,194401,Pincode,13,74174.0
ladakh,2023,2,194105,Pincode,12,35944.0
ladakh,2023,2,194107,Pincode,10,20559.0
ladakh,2023,2,194103,Pincode,10,25494.0
ladakh,2023,2,194703,Pincode,5,11997.0
ladakh,2023,2,194404,Pincode,4,21229.0
ladakh,2023,3,leh ladakh,District,185,542018.0
ladakh,2023,3,kargil,District,47,107009.0
ladakh,2023,3,194101,Pincode,56,155885.0
ladakh,2023,3,194104,Pincode,47,169061.0
ladakh,2023,3,194201,Pincode,28,76911.0
ladakh,2023,3,194404,Pincode,19,44101.0
ladakh,2023,3,194401,Pincode,18,46245.0
ladakh,2023,3,194103,Pincode,17,38096.0
ladakh,2023,3,194107,Pincode,15,47707.0
ladakh,2023,3,194105,Pincode,11,24496.0
ladakh,2023,3,194102,Pincode,9,21562.0
ladakh,2023,3,194703,Pincode,4,10968.0
ladakh,2023,4,leh ladakh,District,204,604548.0
ladakh,2023,4,kargil,District,38,114419.0
ladakh,2023,4,194104,Pincode,64,260872.0
ladakh,2023,4,194201,Pincode,42,123961.0
ladakh,2023,4,194101,Pincode,39,111111.0
ladakh,2023,4,194401,Pincode,20,24434.0
ladakh,2023,4,194404,Pincode,16,43310.0
ladakh,2023,4,194107,Pincode,14,27955.0
ladakh,2023,4,194103,Pincode,13,47085.0
ladakh,2023,4,194102,Pincode,7,22198.0
ladakh,2023,4,194105,Pincode,5,18413.0
ladakh,2023,4,194703,Pincode,5,5182.0
ladakh,2024,1,leh ladakh,District,226,479065.0
ladakh,2024,1,kargil,District,65,135370.0
ladakh,2024,1,194104,Pincode,68,107838.0
ladakh,2024,1,194101,Pincode,49,111874.0
ladakh,2024,1,194201,Pincode,42,95211.0
ladakh,2024,1,194401,Pincode,25,59496.0
ladakh,2024,1,194107,Pincode,22,59815.0
ladakh,2024,1,194105,Pincode,20,50166.0
ladakh,2024,1,194103,Pincode,16,45153.0
ladakh,2024,1,194703,Pincode,12,15415.0
ladakh,2024,1,194404,Pincode,12,32572.0
ladakh,2024,1,194102,Pincode,11,17199.0
ladakh,2024,2,leh ladakh,District,316,660830.0
ladakh,2024,2,kargil,District,99,303519.0
ladakh,2024,2,194104,Pincode,86,181186.0
ladakh,2024,2,194101,Pincode,84,198993.0
ladakh,2024,2,194201,Pincode,49,109629.0
ladakh,2024,2,194103,Pincode,39,122699.0
ladakh,2024,2,194401,Pincode,35,60363.0
ladakh,2024,2,194404,Pincode,29,49555.0
ladakh,2024,2,194102,Pincode,20,76933.0
ladakh,2024,2,194105,Pincode,19,57911.0
ladakh,2024,2,194107,Pincode,15,25706.0
ladakh,2024,2,194106,Pincode,12,17805.0
ladakh,2024,3,leh ladakh,District,355,744927.0
ladakh,2024,3,kargil,District,91,233710.0
ladakh,2024,3,194101,Pincode,104,263354.0
ladakh,2024,3,194104,Pincode,79,158932.0
ladakh,2024,3,194201,Pincode,48,64198.0
ladakh,2024,3,194401,Pincode,47,80110.0
ladakh,2024,3,194404,Pincode,39,103229.0
ladakh,2024,3,194103,Pincode,32,70630.0
ladakh,2024,3,194107,Pincode,26,35449.0
ladakh,2024,3,194102,Pincode,21,72321.0
ladakh,2024,3,194703,Pincode,17,47687.0
ladakh,2024,3,194105,Pincode,10,25018.0
ladakh,2024,4,leh ladakh,District,335,739889.0
ladakh,2024,4,kargil,District,94,230445.0
ladakh,2024,4,194101,Pincode,98,190063.0
ladakh,2024,4,194104,Pincode,80,224345.0
ladakh,2024,4,194401,Pincode,48,99684.0
ladakh,2024,4,194201,Pincode,43,94401.0
ladakh,2024,4,194103,Pincode,40,99928.0
ladakh,2024,4,194404,Pincode,32,64369.0
ladakh,2024,4,194107,Pincode,20,39766.0
ladakh,2024,4,194102,Pincode,13,16677.0
ladakh,2024,4,194105,Pincode,12,34066.0
ladakh,2024,4,194109,Pincode,11,41878.0
lakshadweep,2020,3,lakshadweep,District,4,1199.0
lakshadweep,2020,3,682555,Pincode,3,550.0
lakshadweep,2020,3,682557,Pincode,1,649.0
lakshadweep,2021,1,lakshadweep,District,4,5225.0
lakshadweep,2021,1,682555,Pincode,2,2132.0
lakshadweep,2021,1,682559,Pincode,1,2886.0
lakshadweep,2021,1,682551,Pincode,1,207.0
lakshadweep,2021,2,lakshadweep,District,5,6962.0
lakshadweep,2021,2,682555,Pincode,4,5474.0
lakshadweep,2021,2,682551,Pincode,1,1488.0
lakshadweep,2021,3,lakshadweep,District,19,16034.0
lakshadweep,2021,3,682551,Pincode,15,12506.0
lakshadweep,2021,3,682555,Pincode,2,2010.0
lakshadweep,2021,3,682556,Pincode,1,233.0
lakshadweep,2021,3,682552,Pincode,1,1285.0
lakshadweep,2021,4,lakshadweep,District,11,17096.0
lakshadweep,2021,4,682555,Pincode,7,8240.0
lakshadweep,2021,4,682551,Pincode,2,3404.0
lakshadweep,2021,4,682556,Pincode,1,47.0
lakshadweep,2021,4,682557,Pincode,1,5405.0
lakshadweep,2022,1,lakshadweep,District,27,34664.0
lakshadweep,2022,1,682555,Pincode,18,24036.0
lakshadweep,2022,1,682551,Pincode,6,6937.0
lakshadweep,2022,1,682556,Pincode,2,3592.0
lakshadweep,2022,1,682552,Pincode,1,99.0
lakshadweep,2022,2,lakshadweep,District,18,27463.0
lakshadweep,2022,2,682555,Pincode,9,17440.0
lakshadweep,2022,2,682551,Pincode,8,8697.0
lakshadweep,2022,2,682556,Pincode,1,1326.0
lakshadweep,2022,3,lakshadweep,District,38,41504.0
lakshadweep,2022,3,682555,Pincode,21,26201.0
lakshadweep,2022,3,682551,Pincode,13,11635.0
lakshadweep,2022,3,682559,Pincode,3,2429.0
lakshadweep,2022,3,682556,Pincode,1,1239.0
lakshadweep,2022,4,lakshadweep,District,15,27135.0
lakshadweep,2022,4,682555,Pincode,9,17265.0
lakshadweep,2022,4,682551,Pincode,3,2539.0
lakshadweep,2022,4,682557,Pincode,2,5030.0
lakshadweep,2022,4,682556,Pincode,1,2301.0
lakshadweep,2023,1,lakshadweep,District,26,30199.0
lakshadweep,2023,1,682555,Pincode,17,19233.0
lakshadweep,2023,1,682551,Pincode,8,8442.0
lakshadweep,2023,1,682559,Pincode,1,2524.0
lakshadweep,2023,2,lakshadweep,District,15,38384.0
lakshadweep,2023,2,682555,Pincode,9,20879.0
lakshadweep,2023,2,682551,Pincode,2,3888.0
lakshadweep,2023,2,682559,Pincode,2,6203.0
lakshadweep,2023,2,682556,Pincode,1,1628.0
lakshadweep,2023,2,682557,Pincode,1,5786.0
lakshadweep,2023,3,lakshadweep,District,12,12407.0
lakshadweep,2023,3,682555,Pincode,8,7305.0
lakshadweep,2023,3,682559,Pincode,3,3714.0
lakshadweep,2023,3,682557,Pincode,1,1388.0
lakshadweep,2023,4,lakshadweep,District,53,78346.0
lakshadweep,2023,4,682555,Pincode,36,34964.0
lakshadweep,2023,4,682552,Pincode,8,19542.0
lakshadweep,2023,4,682559,Pincode,5,14379.0
lakshadweep,2023,4,682551,Pincode,2,4743.0
lakshadweep,2023,4,682556,Pincode,1,3518.0
lakshadweep,2023,4,682557,Pincode,1,1200.0
lakshadweep,2024,1,lakshadweep,District,15,12935.0
lakshadweep,2024,1,682555,Pincode,9,11703.0
lakshadweep,2024,1,682559,Pincode,3,122.0
lakshadweep,2024,1,682556,Pincode,1,1048.0
lakshadweep,2024,1,682551,Pincode,1,31.0
lakshadweep,2024,1,682554,Pincode,1,31.0
lakshadweep,2024,2,lakshadweep,District,26,33630.0
lakshadweep,2024,2,682555,Pincode,11,16966.0
lakshadweep,2024,2,682559,Pincode,8,6648.0
lakshadweep,2024,2,682551,Pincode,4,8434.0
lakshadweep,2024,2,682558,Pincode,1,245.0
lakshadweep,2024,2,682557,Pincode,1,31.0
lakshadweep,2024,2,682552,Pincode,1,1306.0
lakshadweep,2024,3,lakshadweep,District,49,55312.0
lakshadweep,2024,3,682555,Pincode,32,37584.0
lakshadweep,2024,3,682551,Pincode,7,8299.0
lakshadweep,2024,3,682559,Pincode,5,4803.0
lakshadweep,2024,3,682556,Pincode,4,2276.0
lakshadweep,2024,3,682552,Pincode,1,2350.0
lakshadweep,2024,4,lakshadweep,District,159,185542.0
lakshadweep,2024,4,682551,Pincode,112,114014.0
lakshadweep,2024,4,682555,Pincode,21,38873.0
lakshadweep,2024,4,682559,Pincode,9,10417.0
lakshadweep,2024,4,682552,Pincode,6,5247.0
lakshadweep,2024,4,682553,Pincode,6,8261.0
lakshadweep,2024,4,682558,Pincode,2,1699.0
lakshadweep,2024,4,682556,Pincode,2,5039.0
lakshadweep,2024,4,682554,Pincode,1,1992.0
madhya-pradesh,2020,2,indore,District,1839,307509.0
madhya-pradesh,2020,2,bhopal,District,1085,192080.0
madhya-pradesh,2020,2,jabalpur,District,326,60929.0
madhya-pradesh,2020,2,gwalior,District,243,46280.0
madhya-pradesh,2020,2,ujjain,District,178,35526.0
madhya-pradesh,2020,2,dewas,District,155,32391.0
madhya-pradesh,2020,2,dhar,District,131,28292.0
madhya-pradesh,2020,2,sagar,District,131,28964.0
madhya-pradesh,2020,2,khargone,District,124,26301.0
madhya-pradesh,2020,2,betul,District,115,22406.0
madhya-pradesh,2020,2,452010,Pincode,307,49500.0
madhya-pradesh,2020,2,452016,Pincode,194,33757.0
madhya-pradesh,2020,2,452009,Pincode,138,22215.0
madhya-pradesh,2020,2,482002,Pincode,138,23754.0
madhya-pradesh,2020,2,452003,Pincode,136,21513.0
madhya-pradesh,2020,2,462042,Pincode,133,22810.0
madhya-pradesh,2020,2,452001,Pincode,112,18692.0
madhya-pradesh,2020,2,455001,Pincode,106,21365.0
madhya-pradesh,2020,2,462016,Pincode,103,17755.0
madhya-pradesh,2020,2,462022,Pincode,101,18478.0
madhya-pradesh,2020,3,indore,District,2651,650508.0
madhya-pradesh,2020,3,bhopal,District,1645,396267.0
madhya-pradesh,2020,3,jabalpur,District,849,232913.0
madhya-pradesh,2020,3,gwalior,District,786,197464.0
madhya-pradesh,2020,3,dewas,District,519,173166.0
madhya-pradesh,2020,3,dhar,District,466,102051.0
madhya-pradesh,2020,3,ujjain,District,435,99084.0
madhya-pradesh,2020,3,sagar,District,362,93543.0
madhya-pradesh,2020,3,chhindwara,District,329,83081.0
madhya-pradesh,2020,3,rewa,District,319,78774.0
madhya-pradesh,2020,3,455001,Pincode,353,125258.0
madhya-pradesh,2020,3,452010,Pincode,313,83167.0
madhya-pradesh,2020,3,482002,Pincode,310,86008.0
madhya-pradesh,2020,3,452001,Pincode,241,55376.0
madhya-pradesh,2020,3,452016,Pincode,217,63111.0
madhya-pradesh,2020,3,452003,Pincode,214,45704.0
madhya-pradesh,2020,3,452009,Pincode,192,41887.0
madhya-pradesh,2020,3,482001,Pincode,188,53790.0
madhya-pradesh,2020,3,456010,Pincode,150,37486.0
madhya-pradesh,2020,3,457001,Pincode,149,27856.0
madhya-pradesh,2020,4,indore,District,1712,912031.0
madhya-pradesh,2020,4,bhopal,District,1097,587203.0
madhya-pradesh,2020,4,gwalior,District,477,314023.0
madhya-pradesh,2020,4,jabalpur,District,455,263094.0
madhya-pradesh,2020,4,ujjain,District,397,170342.0
madhya-pradesh,2020,4,dhar,District,359,123734.0
madhya-pradesh,2020,4,chhindwara,District,304,115853.0
madhya-pradesh,2020,4,satna,District,284,149067.0
madhya-pradesh,2020,4,dewas,District,282,115156.0
madhya-pradesh,2020,4,betul,District,267,96761.0
madhya-pradesh,2020,4,452010,Pincode,196,150894.0
madhya-pradesh,2020,4,455001,Pincode,157,71794.0
madhya-pradesh,2020,4,452003,Pincode,156,86077.0
madhya-pradesh,2020,4,452001,Pincode,144,50408.0
madhya-pradesh,2020,4,456010,Pincode,133,55661.0
madhya-pradesh,2020,4,482002,Pincode,124,61819.0
madhya-pradesh,2020,4,452016,Pincode,117,60180.0
madhya-pradesh,2020,4,482001,Pincode,109,75771.0
madhya-pradesh,2020,4,480001,Pincode,108,39012.0
madhya-pradesh,2020,4,452009,Pincode,107,49284.0
madhya-pradesh,2021,1,indore,District,2373,1044072.0
madhya-pradesh,2021,1,bhopal,District,1322,583286.0
madhya-pradesh,2021,1,gwalior,District,630,303050.0
madhya-pradesh,2021,1,jabalpur,District,601,303438.0
madhya-pradesh,2021,1,ujjain,District,580,180839.0
madhya-pradesh,2021,1,dhar,District,497,132946.0
madhya-pradesh,2021,1,dewas,District,451,132348.0
madhya-pradesh,2021,1,chhindwara,District,386,159947.0
madhya-pradesh,2021,1,satna,District,369,153320.0
madhya-pradesh,2021,1,ratlam,District,360,106113.0
madhya-pradesh,2021,1,452010,Pincode,292,123349.0
madhya-pradesh,2021,1,452001,Pincode,251,116624.0
madhya-pradesh,2021,1,455001,Pincode,250,80840.0
madhya-pradesh,2021,1,482002,Pincode,183,70792.0
madhya-pradesh,2021,1,452003,Pincode,182,84903.0
madhya-pradesh,2021,1,457001,Pincode,168,51993.0
madhya-pradesh,2021,1,485001,Pincode,164,77755.0
madhya-pradesh,2021,1,452020,Pincode,163,41423.0
madhya-pradesh,2021,1,452009,Pincode,153,59102.0
madhya-pradesh,2021,1,482001,Pincode,149,85792.0
madhya-pradesh,2021,2,indore,District,2409,1643068.0
madhya-pradesh,2021,2,bhopal,District,1609,1026663.0
madhya-pradesh,2021,2,gwalior,District,733,524171.0
madhya-pradesh,2021,2,jabalpur,District,581,371266.0
madhya-pradesh,2021,2,ujjain,District,479,275694.0
madhya-pradesh,2021,2,dewas,District,478,257393.0
madhya-pradesh,2021,2,dhar,District,445,242729.0
madhya-pradesh,2021,2,satna,District,421,352758.0
madhya-pradesh,2021,2,betul,District,405,265449.0
madhya-pradesh,2021,2,sagar,District,395,337878.0
madhya-pradesh,2021,2,452010,Pincode,318,217261.0
madhya-pradesh,2021,2,455001,Pincode,293,152028.0
madhya-pradesh,2021,2,452003,Pincode,212,186530.0
madhya-pradesh,2021,2,457001,Pincode,182,156427.0
madhya-pradesh,2021,2,452001,Pincode,179,100541.0
madhya-pradesh,2021,2,482002,Pincode,177,78906.0
madhya-pradesh,2021,2,460001,Pincode,166,115822.0
madhya-pradesh,2021,2,485001,Pincode,166,142098.0
madhya-pradesh,2021,2,452016,Pincode,166,123056.0
madhya-pradesh,2021,2,480001,Pincode,163,80186.0
madhya-pradesh,2021,3,indore,District,2349,1551659.0
madhya-pradesh,2021,3,bhopal,District,983,700198.0
madhya-pradesh,2021,3,gwalior,District,512,475936.0
madhya-pradesh,2021,3,dhar,District,438,254560.0
madhya-pradesh,2021,3,jabalpur,District,429,329648.0
madhya-pradesh,2021,3,ujjain,District,415,193371.0
madhya-pradesh,2021,3,chhindwara,District,389,301402.0
madhya-pradesh,2021,3,dewas,District,348,222915.0
madhya-pradesh,2021,3,ratlam,District,329,122806.0
madhya-pradesh,2021,3,rewa,District,287,228592.0
madhya-pradesh,2021,3,452010,Pincode,262,158149.0
madhya-pradesh,2021,3,455001,Pincode,205,147100.0
madhya-pradesh,2021,3,452001,Pincode,201,94445.0
madhya-pradesh,2021,3,452003,Pincode,183,107552.0
madhya-pradesh,2021,3,457001,Pincode,165,75346.0
madhya-pradesh,2021,3,452016,Pincode,159,158420.0
madhya-pradesh,2021,3,452020,Pincode,153,102349.0
madhya-pradesh,2021,3,452009,Pincode,137,93228.0
madhya-pradesh,2021,3,480001,Pincode,128,137028.0
madhya-pradesh,2021,3,456010,Pincode,121,74050.0
madhya-pradesh,2021,4,indore,District,3226,3536081.0
madhya-pradesh,2021,4,bhopal,District,1534,1918374.0
madhya-pradesh,2021,4,gwalior,District,879,1082459.0
madhya-pradesh,2021,4,jabalpur,District,672,791859.0
madhya-pradesh,2021,4,ujjain,District,524,561237.0
madhya-pradesh,2021,4,satna,District,392,499763.0
madhya-pradesh,2021,4,chhindwara,District,372,497400.0
madhya-pradesh,2021,4,sagar,District,357,376821.0
madhya-pradesh,2021,4,dewas,District,347,392812.0
madhya-pradesh,2021,4,singrauli,District,334,521508.0
madhya-pradesh,2021,4,452010,Pincode,385,363032.0
madhya-pradesh,2021,4,452001,Pincode,320,327898.0
madhya-pradesh,2021,4,452016,Pincode,237,352688.0
madhya-pradesh,2021,4,452003,Pincode,233,233481.0
madhya-pradesh,2021,4,452009,Pincode,224,260882.0
madhya-pradesh,2021,4,455001,Pincode,199,240931.0
madhya-pradesh,2021,4,482002,Pincode,194,226586.0
madhya-pradesh,2021,4,485001,Pincode,172,186619.0
madhya-pradesh,2021,4,482001,Pincode,164,175088.0
madhya-pradesh,2021,4,452007,Pincode,163,163807.0
madhya-pradesh,2022,1,indore,District,3338,4391052.0
madhya-pradesh,2022,1,bhopal,District,1432,2382094.0
madhya-pradesh,2022,1,gwalior,District,794,1131189.0
madhya-pradesh,2022,1,jabalpur,District,694,992911.0
madhya-pradesh,2022,1,ujjain,District,541,675707.0
madhya-pradesh,2022,1,satna,District,393,533125.0
madhya-pradesh,2022,1,dewas,District,334,486386.0
madhya-pradesh,2022,1,chhindwara,District,333,633829.0
madhya-pradesh,2022,1,singrauli,District,325,496325.0
madhya-pradesh,2022,1,rewa,District,311,438555.0
madhya-pradesh,2022,1,452010,Pincode,387,458284.0
madhya-pradesh,2022,1,452001,Pincode,289,295078.0
madhya-pradesh,2022,1,452009,Pincode,254,325854.0
madhya-pradesh,2022,1,452016,Pincode,249,413080.0
madhya-pradesh,2022,1,452003,Pincode,242,255686.0
madhya-pradesh,2022,1,482002,Pincode,199,242274.0
madhya-pradesh,2022,1,452020,Pincode,197,263588.0
madhya-pradesh,2022,1,455001,Pincode,187,295488.0
madhya-pradesh,2022,1,456006,Pincode,180,190207.0
madhya-pradesh,2022,1,485001,Pincode,174,198588.0
madhya-pradesh,2022,2,indore,District,3158,4107710.0
