State,Year,Quater,Entity_Name,Entity_Type,User_count
madhya-pradesh,2019,1,jabalpur,State,295042
madhya-pradesh,2019,1,ujjain,State,214818
madhya-pradesh,2019,1,sagar,State,194467
madhya-pradesh,2019,1,rewa,State,188803
madhya-pradesh,2019,1,chhindwara,State,168633
madhya-pradesh,2019,1,dhar,State,166663
madhya-pradesh,2019,1,satna,State,160954
madhya-pradesh,2019,2,indore,State,955207
madhya-pradesh,2019,2,bhopal,State,756839
madhya-pradesh,2019,2,gwalior,State,373367
madhya-pradesh,2019,2,jabalpur,State,336963
madhya-pradesh,2019,2,ujjain,State,247033
madhya-pradesh,2019,2,sagar,State,219328
madhya-pradesh,2019,2,rewa,State,211420
madhya-pradesh,2019,2,chhindwara,State,192226
madhya-pradesh,2019,2,dhar,State,190659
madhya-pradesh,2019,2,satna,State,182176
madhya-pradesh,2019,3,indore,State,1071598
madhya-pradesh,2019,3,bhopal,State,846170
madhya-pradesh,2019,3,gwalior,State,417846
madhya-pradesh,2019,3,jabalpur,State,380209
madhya-pradesh,2019,3,ujjain,State,280589
madhya-pradesh,2019,3,sagar,State,243729
madhya-pradesh,2019,3,rewa,State,232367
madhya-pradesh,2019,3,chhindwara,State,214945
madhya-pradesh,2019,3,dhar,State,214712
madhya-pradesh,2019,3,satna,State,203019
madhya-pradesh,2019,4,indore,State,1181500
madhya-pradesh,2019,4,bhopal,State,926576
madhya-pradesh,2019,4,gwalior,State,461960
madhya-pradesh,2019,4,jabalpur,State,422786
madhya-pradesh,2019,4,ujjain,State,314250
madhya-pradesh,2019,4,sagar,State,272650
madhya-pradesh,2019,4,rewa,State,260351
madhya-pradesh,2019,4,dhar,State,242108
madhya-pradesh,2019,4,chhindwara,State,240962
madhya-pradesh,2019,4,satna,State,228680
madhya-pradesh,2020,1,indore,State,1287857
madhya-pradesh,2020,1,bhopal,State,1003288
madhya-pradesh,2020,1,gwalior,State,506221
madhya-pradesh,2020,1,jabalpur,State,462069
madhya-pradesh,2020,1,ujjain,State,349476
madhya-pradesh,2020,1,sagar,State,299753
madhya-pradesh,2020,1,rewa,State,285832
madhya-pradesh,2020,1,dhar,State,270891
madhya-pradesh,2020,1,chhindwara,State,268008
madhya-pradesh,2020,1,satna,State,253988
madhya-pradesh,2020,2,indore,State,1410157
madhya-pradesh,2020,2,bhopal,State,1080094
madhya-pradesh,2020,2,gwalior,State,554377
madhya-pradesh,2020,2,jabalpur,State,507707
madhya-pradesh,2020,2,ujjain,State,395028
madhya-pradesh,2020,2,sagar,State,333878
madhya-pradesh,2020,2,rewa,State,313486
madhya-pradesh,2020,2,dhar,State,310389
madhya-pradesh,2020,2,chhindwara,State,302791
madhya-pradesh,2020,2,satna,State,281414
madhya-pradesh,2020,3,indore,State,1524036
madhya-pradesh,2020,3,bhopal,State,1162000
madhya-pradesh,2020,3,gwalior,State,603096
madhya-pradesh,2020,3,jabalpur,State,555235
madhya-pradesh,2020,3,ujjain,State,436068
madhya-pradesh,2020,3,sagar,State,368745
madhya-pradesh,2020,3,dhar,State,346394
madhya-pradesh,2020,3,rewa,State,343897
madhya-pradesh,2020,3,chhindwara,State,336306
madhya-pradesh,2020,3,satna,State,311884
madhya-pradesh,2020,4,indore,State,1645564
madhya-pradesh,2020,4,bhopal,State,1249343
madhya-pradesh,2020,4,gwalior,State,652985
madhya-pradesh,2020,4,jabalpur,State,604034
madhya-pradesh,2020,4,ujjain,State,475637
madhya-pradesh,2020,4,sagar,State,402006
madhya-pradesh,2020,4,dhar,State,382523
madhya-pradesh,2020,4,rewa,State,374099
madhya-pradesh,2020,4,chhindwara,State,370027
madhya-pradesh,2020,4,satna,State,340632
madhya-pradesh,2021,1,indore,State,1769869
madhya-pradesh,2021,1,bhopal,State,1340741
madhya-pradesh,2021,1,gwalior,State,703232
madhya-pradesh,2021,1,jabalpur,State,650087
madhya-pradesh,2021,1,ujjain,State,513868
madhya-pradesh,2021,1,sagar,State,432938
madhya-pradesh,2021,1,dhar,State,415117
madhya-pradesh,2021,1,rewa,State,403013
madhya-pradesh,2021,1,chhindwara,State,399276
madhya-pradesh,2021,1,satna,State,368299
madhya-pradesh,2021,2,indore,State,1892259
madhya-pradesh,2021,2,bhopal,State,1431127
madhya-pradesh,2021,2,gwalior,State,753172
madhya-pradesh,2021,2,jabalpur,State,695130
madhya-pradesh,2021,2,ujjain,State,552204
madhya-pradesh,2021,2,sagar,State,464791
madhya-pradesh,2021,2,dhar,State,447074
madhya-pradesh,2021,2,rewa,State,432682
madhya-pradesh,2021,2,chhindwara,State,428800
madhya-pradesh,2021,2,satna,State,395440
madhya-pradesh,2021,3,indore,State,2028266
madhya-pradesh,2021,3,bhopal,State,1531544
madhya-pradesh,2021,3,gwalior,State,809887
madhya-pradesh,2021,3,jabalpur,State,745631
madhya-pradesh,2021,3,ujjain,State,596195
madhya-pradesh,2021,3,sagar,State,501819
madhya-pradesh,2021,3,dhar,State,483901
madhya-pradesh,2021,3,rewa,State,466895
madhya-pradesh,2021,3,chhindwara,State,462834
madhya-pradesh,2021,3,satna,State,426929
madhya-pradesh,2021,4,indore,State,2164101
madhya-pradesh,2021,4,bhopal,State,1633266
madhya-pradesh,2021,4,gwalior,State,866561
madhya-pradesh,2021,4,jabalpur,State,796148
madhya-pradesh,2021,4,ujjain,State,639197
madhya-pradesh,2021,4,sagar,State,538447
madhya-pradesh,2021,4,dhar,State,519970
madhya-pradesh,2021,4,rewa,State,500513
madhya-pradesh,2021,4,chhindwara,State,495990
madhya-pradesh,2021,4,satna,State,457858
madhya-pradesh,2022,1,indore,State,2291709
madhya-pradesh,2022,1,bhopal,State,1729248
madhya-pradesh,2022,1,gwalior,State,919789
madhya-pradesh,2022,1,jabalpur,State,844191
madhya-pradesh,2022,1,ujjain,State,680599
madhya-pradesh,2022,1,sagar,State,573791
madhya-pradesh,2022,1,dhar,State,554545
madhya-pradesh,2022,1,rewa,State,533627
madhya-pradesh,2022,1,chhindwara,State,528140
madhya-pradesh,2022,1,satna,State,488378
madhya-pradesh,2022,2,indore,State,2412576
madhya-pradesh,2022,2,bhopal,State,1820625
madhya-pradesh,2022,2,gwalior,State,970340
madhya-pradesh,2022,2,jabalpur,State,889518
madhya-pradesh,2022,2,ujjain,State,719339
madhya-pradesh,2022,2,sagar,State,605733
madhya-pradesh,2022,2,dhar,State,586670
madhya-pradesh,2022,2,rewa,State,564327
madhya-pradesh,2022,2,chhindwara,State,557958
madhya-pradesh,2022,2,satna,State,516107
madhya-pradesh,2022,3,indore,State,2537328
madhya-pradesh,2022,3,bhopal,State,1915532
madhya-pradesh,2022,3,gwalior,State,1022539
madhya-pradesh,2022,3,jabalpur,State,935649
madhya-pradesh,2022,3,ujjain,State,758373
madhya-pradesh,2022,3,sagar,State,638100
madhya-pradesh,2022,3,dhar,State,618777
madhya-pradesh,2022,3,rewa,State,594588
madhya-pradesh,2022,3,chhindwara,State,587412
madhya-pradesh,2022,3,satna,State,544011
madhya-pradesh,2022,4,indore,State,2660518
madhya-pradesh,2022,4,bhopal,State,2009655
madhya-pradesh,2022,4,gwalior,State,1073648
madhya-pradesh,2022,4,jabalpur,State,980428
madhya-pradesh,2022,4,ujjain,State,794711
madhya-pradesh,2022,4,sagar,State,667526
madhya-pradesh,2022,4,dhar,State,648535
madhya-pradesh,2022,4,rewa,State,622122
madhya-pradesh,2022,4,chhindwara,State,613456
madhya-pradesh,2022,4,satna,State,569320
madhya-pradesh,2023,1,indore,State,2780295
madhya-pradesh,2023,1,bhopal,State,2101098
madhya-pradesh,2023,1,gwalior,State,1123707
madhya-pradesh,2023,1,jabalpur,State,1025803
madhya-pradesh,2023,1,ujjain,State,832451
madhya-pradesh,2023,1,sagar,State,699722
madhya-pradesh,2023,1,dhar,State,679569
madhya-pradesh,2023,1,rewa,State,651354
madhya-pradesh,2023,1,chhindwara,State,642022
madhya-pradesh,2023,1,satna,State,596769
madhya-pradesh,2023,2,indore,State,2883610
madhya-pradesh,2023,2,bhopal,State,2179557
madhya-pradesh,2023,2,gwalior,State,1168513
madhya-pradesh,2023,2,jabalpur,State,1065846
madhya-pradesh,2023,2,ujjain,State,868546
madhya-pradesh,2023,2,sagar,State,730094
madhya-pradesh,2023,2,dhar,State,710181
madhya-pradesh,2023,2,rewa,State,680100
madhya-pradesh,2023,2,chhindwara,State,670155
madhya-pradesh,2023,2,satna,State,623076
madhya-pradesh,2023,3,indore,State,2996261
madhya-pradesh,2023,3,bhopal,State,2265685
madhya-pradesh,2023,3,gwalior,State,1215484
madhya-pradesh,2023,3,jabalpur,State,1108465
madhya-pradesh,2023,3,ujjain,State,905474
madhya-pradesh,2023,3,sagar,State,761623
madhya-pradesh,2023,3,dhar,State,740878
madhya-pradesh,2023,3,rewa,State,708385
madhya-pradesh,2023,3,chhindwara,State,698604
madhya-pradesh,2023,3,satna,State,649398
madhya-pradesh,2023,4,indore,State,3098089
madhya-pradesh,2023,4,bhopal,State,2344171
madhya-pradesh,2023,4,gwalior,State,1257720
madhya-pradesh,2023,4,jabalpur,State,1147811
madhya-pradesh,2023,4,ujjain,State,938748
madhya-pradesh,2023,4,sagar,State,790240
madhya-pradesh,2023,4,dhar,State,768839
madhya-pradesh,2023,4,rewa,State,734299
madhya-pradesh,2023,4,chhindwara,State,724870
madhya-pradesh,2023,4,satna,State,673980
madhya-pradesh,2024,1,indore,State,3217251
madhya-pradesh,2024,1,bhopal,State,2436143
madhya-pradesh,2024,1,gwalior,State,1307564
madhya-pradesh,2024,1,jabalpur,State,1193636
madhya-pradesh,2024,1,ujjain,State,978177
madhya-pradesh,2024,1,sagar,State,824727
madhya-pradesh,2024,1,dhar,State,802038
madhya-pradesh,2024,1,rewa,State,764984
madhya-pradesh,2024,1,chhindwara,State,756689
madhya-pradesh,2024,1,satna,State,703168
madhya-pradesh,2024,2,indore,State,3336262
madhya-pradesh,2024,2,bhopal,State,2528021
madhya-pradesh,2024,2,gwalior,State,1355896
madhya-pradesh,2024,2,jabalpur,State,1239008
madhya-pradesh,2024,2,ujjain,State,1015587
madhya-pradesh,2024,2,sagar,State,856655
madhya-pradesh,2024,2,dhar,State,833099
madhya-pradesh,2024,2,rewa,State,794199
madhya-pradesh,2024,2,chhindwara,State,785786
madhya-pradesh,2024,2,satna,State,730055
madhya-pradesh,2024,3,indore,State,3457022
madhya-pradesh,2024,3,bhopal,State,2456267
madhya-pradesh,2024,3,gwalior,State,1370838
madhya-pradesh,2024,3,jabalpur,State,1280233
madhya-pradesh,2024,3,ujjain,State,1086484
madhya-pradesh,2024,3,dhar,State,937167
madhya-pradesh,2024,3,sagar,State,912167
madhya-pradesh,2024,3,dewas,State,710884
madhya-pradesh,2024,3,chhindwara,State,702158
madhya-pradesh,2024,3,ratlam,State,683793
madhya-pradesh,2024,4,indore,State,3561408
madhya-pradesh,2024,4,bhopal,State,2532916
madhya-pradesh,2024,4,gwalior,State,1415249
madhya-pradesh,2024,4,jabalpur,State,1322938
madhya-pradesh,2024,4,ujjain,State,1122016
madhya-pradesh,2024,4,dhar,State,967815
madhya-pradesh,2024,4,sagar,State,944144
madhya-pradesh,2024,4,dewas,State,732757
madhya-pradesh,2024,4,chhindwara,State,728140
madhya-pradesh,2024,4,ratlam,State,706494
maharashtra,2018,1,pune,State,1211643
maharashtra,2018,1,mumbai suburban,State,719300
maharashtra,2018,1,thane,State,631864
maharashtra,2018,1,nashik,State,321402
maharashtra,2018,1,nagpur,State,280007
maharashtra,2018,1,aurangabad,State,266324
maharashtra,2018,1,mumbai,State,233538
maharashtra,2018,1,ahmednagar,State,197473
maharashtra,2018,1,solapur,State,190033
maharashtra,2018,1,raigad,State,173015
maharashtra,2018,2,pune,State,1592293
maharashtra,2018,2,mumbai suburban,State,957633
maharashtra,2018,2,thane,State,861292
maharashtra,2018,2,nashik,State,436668
maharashtra,2018,2,nagpur,State,380425
maharashtra,2018,2,aurangabad,State,347838
maharashtra,2018,2,mumbai,State,319588
maharashtra,2018,2,ahmednagar,State,268520
maharashtra,2018,2,solapur,State,259084
maharashtra,2018,2,palghar,State,239053
maharashtra,2018,3,pune,State,1974138
maharashtra,2018,3,mumbai suburban,State,1218632
maharashtra,2018,3,thane,State,1104206
maharashtra,2018,3,nashik,State,552556
maharashtra,2018,3,nagpur,State,487280
maharashtra,2018,3,aurangabad,State,428394
maharashtra,2018,3,mumbai,State,410878
maharashtra,2018,3,ahmednagar,State,344804
maharashtra,2018,3,solapur,State,331428
maharashtra,2018,3,palghar,State,312322
maharashtra,2018,4,pune,State,2498852
maharashtra,2018,4,mumbai suburban,State,1578487
maharashtra,2018,4,thane,State,1473811
maharashtra,2018,4,nashik,State,698343
maharashtra,2018,4,nagpur,State,627317
maharashtra,2018,4,mumbai,State,543353
maharashtra,2018,4,aurangabad,State,534477
maharashtra,2018,4,ahmednagar,State,439246
maharashtra,2018,4,solapur,State,419060
maharashtra,2018,4,palghar,State,414825
maharashtra,2019,1,pune,State,3038402
maharashtra,2019,1,mumbai suburban,State,1901210
maharashtra,2019,1,thane,State,1834051
maharashtra,2019,1,nashik,State,853648
maharashtra,2019,1,nagpur,State,765612
maharashtra,2019,1,mumbai,State,670094
maharashtra,2019,1,aurangabad,State,644687
maharashtra,2019,1,ahmednagar,State,532651
maharashtra,2019,1,palghar,State,521918
maharashtra,2019,1,raigad,State,509108
maharashtra,2019,2,pune,State,3514081
maharashtra,2019,2,mumbai suburban,State,2151657
maharashtra,2019,2,thane,State,2118406
maharashtra,2019,2,nashik,State,995687
maharashtra,2019,2,nagpur,State,887042
maharashtra,2019,2,mumbai,State,785480
maharashtra,2019,2,aurangabad,State,736863
maharashtra,2019,2,ahmednagar,State,614812
maharashtra,2019,2,palghar,State,608184
maharashtra,2019,2,raigad,State,594675
maharashtra,2019,3,pune,State,4004991
maharashtra,2019,3,mumbai suburban,State,2407754
maharashtra,2019,3,thane,State,2396815
maharashtra,2019,3,nashik,State,1155897
maharashtra,2019,3,nagpur,State,1015333
maharashtra,2019,3,mumbai,State,889541
maharashtra,2019,3,aurangabad,State,841802
maharashtra,2019,3,ahmednagar,State,705492
maharashtra,2019,3,palghar,State,691229
maharashtra,2019,3,raigad,State,679155
maharashtra,2019,4,pune,State,4416899
maharashtra,2019,4,thane,State,2638051
maharashtra,2019,4,mumbai suburban,State,2630360
maharashtra,2019,4,nashik,State,1304611
maharashtra,2019,4,nagpur,State,1134480
maharashtra,2019,4,mumbai,State,973018
maharashtra,2019,4,aurangabad,State,947081
maharashtra,2019,4,ahmednagar,State,805271
maharashtra,2019,4,palghar,State,767925
maharashtra,2019,4,raigad,State,754910
maharashtra,2020,1,pune,State,4802397
maharashtra,2020,1,thane,State,2878073
maharashtra,2020,1,mumbai suburban,State,2843378
maharashtra,2020,1,nashik,State,1448324
maharashtra,2020,1,nagpur,State,1251510
maharashtra,2020,1,mumbai,State,1054509
maharashtra,2020,1,aurangabad,State,1046306
maharashtra,2020,1,ahmednagar,State,905962
maharashtra,2020,1,palghar,State,848560
maharashtra,2020,1,raigad,State,830643
maharashtra,2020,2,pune,State,5144688
maharashtra,2020,2,thane,State,3135101
maharashtra,2020,2,mumbai suburban,State,3060916
maharashtra,2020,2,nashik,State,1602650
maharashtra,2020,2,nagpur,State,1377642
maharashtra,2020,2,aurangabad,State,1142730
maharashtra,2020,2,mumbai,State,1141566
maharashtra,2020,2,ahmednagar,State,1014520
maharashtra,2020,2,palghar,State,947121
maharashtra,2020,2,solapur,State,918756
maharashtra,2020,3,pune,State,5546002
maharashtra,2020,3,thane,State,3401853
maharashtra,2020,3,mumbai suburban,State,3304696
maharashtra,2020,3,nashik,State,1752191
maharashtra,2020,3,nagpur,State,1502777
maharashtra,2020,3,aurangabad,State,1244879
maharashtra,2020,3,mumbai,State,1234355
maharashtra,2020,3,ahmednagar,State,1123648
maharashtra,2020,3,palghar,State,1034468
maharashtra,2020,3,solapur,State,1012518
maharashtra,2020,4,pune,State,6033615
maharashtra,2020,4,thane,State,3727358
maharashtra,2020,4,mumbai suburban,State,3609970
maharashtra,2020,4,nashik,State,1907318
maharashtra,2020,4,nagpur,State,1637270
maharashtra,2020,4,aurangabad,State,1355656
maharashtra,2020,4,mumbai,State,1347356
maharashtra,2020,4,ahmednagar,State,1237321
maharashtra,2020,4,palghar,State,1136061
maharashtra,2020,4,solapur,State,1113260
maharashtra,2021,1,pune,State,6481971
maharashtra,2021,1,thane,State,4014464
maharashtra,2021,1,mumbai suburban,State,3886500
maharashtra,2021,1,nashik,State,2049293
maharashtra,2021,1,nagpur,State,1761562
maharashtra,2021,1,aurangabad,State,1456891
maharashtra,2021,1,mumbai,State,1450548
maharashtra,2021,1,ahmednagar,State,1333477
maharashtra,2021,1,palghar,State,1225423
maharashtra,2021,1,solapur,State,1199130
maharashtra,2021,2,pune,State,6915820
maharashtra,2021,2,thane,State,4290066
maharashtra,2021,2,mumbai suburban,State,4151227
maharashtra,2021,2,nashik,State,2191882
maharashtra,2021,2,nagpur,State,1883447
maharashtra,2021,2,aurangabad,State,1557693
maharashtra,2021,2,mumbai,State,1549784
maharashtra,2021,2,ahmednagar,State,1429562
maharashtra,2021,2,palghar,State,1312388
maharashtra,2021,2,solapur,State,1283601
maharashtra,2021,3,pune,State,7398336
maharashtra,2021,3,thane,State,4597394
maharashtra,2021,3,mumbai suburban,State,4444495
maharashtra,2021,3,nashik,State,2352259
maharashtra,2021,3,nagpur,State,2020264
maharashtra,2021,3,aurangabad,State,1671665
maharashtra,2021,3,mumbai,State,1659663
maharashtra,2021,3,ahmednagar,State,1539300
maharashtra,2021,3,palghar,State,1410321
maharashtra,2021,3,solapur,State,1380100
maharashtra,2021,4,pune,State,7880431
maharashtra,2021,4,thane,State,4906492
maharashtra,2021,4,mumbai suburban,State,4740546
maharashtra,2021,4,nashik,State,2510393
maharashtra,2021,4,nagpur,State,2157149
maharashtra,2021,4,aurangabad,State,1786190
maharashtra,2021,4,mumbai,State,1770325
maharashtra,2021,4,ahmednagar,State,1646991
maharashtra,2021,4,palghar,State,1508500
maharashtra,2021,4,solapur,State,1475291
maharashtra,2022,1,pune,State,8331582
maharashtra,2022,1,thane,State,5196050
maharashtra,2022,1,mumbai suburban,State,5017556
maharashtra,2022,1,nashik,State,2661739
maharashtra,2022,1,nagpur,State,2286011
maharashtra,2022,1,aurangabad,State,1894797
maharashtra,2022,1,mumbai,State,1873643
maharashtra,2022,1,ahmednagar,State,1749682
maharashtra,2022,1,palghar,State,1601518
maharashtra,2022,1,solapur,State,1565902
maharashtra,2022,2,pune,State,8757249
maharashtra,2022,2,thane,State,5471749
maharashtra,2022,2,mumbai suburban,State,5281053
maharashtra,2022,2,nashik,State,2803471
maharashtra,2022,2,nagpur,State,2407812
maharashtra,2022,2,aurangabad,State,1996927
maharashtra,2022,2,mumbai,State,1972178
maharashtra,2022,2,ahmednagar,State,1844168
maharashtra,2022,2,palghar,State,1689875
maharashtra,2022,2,solapur,State,1649511
maharashtra,2022,3,pune,State,9194074
maharashtra,2022,3,thane,State,5757165
maharashtra,2022,3,mumbai suburban,State,5555095
maharashtra,2022,3,nashik,State,2948824
maharashtra,2022,3,nagpur,State,2532986
maharashtra,2022,3,aurangabad,State,2101234
maharashtra,2022,3,mumbai,State,2074701
maharashtra,2022,3,ahmednagar,State,1940071
maharashtra,2022,3,palghar,State,1781265
maharashtra,2022,3,solapur,State,1733556
maharashtra,2022,4,pune,State,9622338
maharashtra,2022,4,thane,State,6042267
maharashtra,2022,4,mumbai suburban,State,5831539
maharashtra,2022,4,nashik,State,3086721
maharashtra,2022,4,nagpur,State,2655029
maharashtra,2022,4,aurangabad,State,2201353
maharashtra,2022,4,mumbai,State,2178155
maharashtra,2022,4,ahmednagar,State,2027819
maharashtra,2022,4,palghar,State,1870957
maharashtra,2022,4,solapur,State,1811044
maharashtra,2023,1,pune,State,10037022
maharashtra,2023,1,thane,State,6314618
maharashtra,2023,1,mumbai suburban,State,6095695
maharashtra,2023,1,nashik,State,3223873
maharashtra,2023,1,nagpur,State,2775157
maharashtra,2023,1,aurangabad,State,2300283
maharashtra,2023,1,mumbai,State,2276888
maharashtra,2023,1,ahmednagar,State,2119506
maharashtra,2023,1,palghar,State,1957628
maharashtra,2023,1,solapur,State,1892509
maharashtra,2023,2,pune,State,10396344
maharashtra,2023,2,thane,State,6552282
maharashtra,2023,2,mumbai suburban,State,6322778
maharashtra,2023,2,nashik,State,3350410
maharashtra,2023,2,nagpur,State,2882255
maharashtra,2023,2,aurangabad,State,2390854
maharashtra,2023,2,mumbai,State,2361852
maharashtra,2023,2,ahmednagar,State,2208055
maharashtra,2023,2,palghar,State,2037722
maharashtra,2023,2,solapur,State,1970077
maharashtra,2023,3,pune,State,10780092
maharashtra,2023,3,thane,State,6802106
maharashtra,2023,3,mumbai suburban,State,6560867
maharashtra,2023,3,nashik,State,3481028
maharashtra,2023,3,nagpur,State,2995471
maharashtra,2023,3,aurangabad,State,2485041
maharashtra,2023,3,mumbai,State,2450770
maharashtra,2023,3,ahmednagar,State,2297997
maharashtra,2023,3,palghar,State,2118552
maharashtra,2023,3,solapur,State,2050042
maharashtra,2023,4,pune,State,11135186
maharashtra,2023,4,thane,State,7044610
maharashtra,2023,4,mumbai suburban,State,6796218
maharashtra,2023,4,nashik,State,3606029
maharashtra,2023,4,nagpur,State,3102070
maharashtra,2023,4,aurangabad,State,2575931
maharashtra,2023,4,mumbai,State,2537871
maharashtra,2023,4,ahmednagar,State,2381246
maharashtra,2023,4,palghar,State,2198589
maharashtra,2023,4,solapur,State,2124162
maharashtra,2024,1,pune,State,11546171
maharashtra,2024,1,thane,State,7314981
maharashtra,2024,1,mumbai suburban,State,7055629
maharashtra,2024,1,nashik,State,3747440
maharashtra,2024,1,nagpur,State,3225345
maharashtra,2024,1,aurangabad,State,2679421
maharashtra,2024,1,mumbai,State,2634732
maharashtra,2024,1,ahmednagar,State,2477859
maharashtra,2024,1,palghar,State,2286819
maharashtra,2024,1,solapur,State,2209975
maharashtra,2024,2,pune,State,11964579
maharashtra,2024,2,thane,State,7591749
maharashtra,2024,2,mumbai suburban,State,7325715
maharashtra,2024,2,nashik,State,3889850
maharashtra,2024,2,nagpur,State,3346275
maharashtra,2024,2,aurangabad,State,2783002
maharashtra,2024,2,mumbai,State,2734724
maharashtra,2024,2,ahmednagar,State,2571674
maharashtra,2024,2,palghar,State,2375656
maharashtra,2024,2,solapur,State,2293916
maharashtra,2024,3,pune,State,12392676
maharashtra,2024,3,thane,State,7103828
maharashtra,2024,3,mumbai suburban,State,6688601
maharashtra,2024,3,nashik,State,3867938
maharashtra,2024,3,nagpur,State,3331958
maharashtra,2024,3,chhatrapati sambhaji nagar,State,2709328
maharashtra,2024,3,mumbai,State,2496314
maharashtra,2024,3,ahmednagar,State,2494005
maharashtra,2024,3,palghar,State,2277990
maharashtra,2024,3,solapur,State,2194106
maharashtra,2024,4,pune,State,12734314
maharashtra,2024,4,thane,State,7300941
maharashtra,2024,4,mumbai suburban,State,6875379
maharashtra,2024,4,nashik,State,3991070
maharashtra,2024,4,nagpur,State,3435039
maharashtra,2024,4,chhatrapati sambhaji nagar,State,2797934
maharashtra,2024,4,ahmednagar,State,2578315
maharashtra,2024,4,mumbai,State,2564652
maharashtra,2024,4,palghar,State,2341896
maharashtra,2024,4,solapur,State,2271533
manipur,2018,1,imphal west,State,11304
manipur,2018,1,imphal east,State,6759
manipur,2018,1,thoubal,State,2764
manipur,2018,1,bishnupur,State,2371
manipur,2018,1,churachandpur,State,1524
manipur,2018,1,kangpokpi,State,1439
manipur,2018,1,kakching,State,915
manipur,2018,1,ukhrul,State,602
manipur,2018,1,tamenglong,State,550
manipur,2018,1,jiribam,State,460
manipur,2018,2,imphal west,State,16541
manipur,2018,2,imphal east,State,10390
manipur,2018,2,thoubal,State,4771
manipur,2018,2,bishnupur,State,3751
manipur,2018,2,churachandpur,State,2362
manipur,2018,2,kangpokpi,State,2183
manipur,2018,2,kakching,State,1571
manipur,2018,2,ukhrul,State,905
manipur,2018,2,tamenglong,State,824
manipur,2018,2,jiribam,State,732
manipur,2018,3,imphal west,State,21696
manipur,2018,3,imphal east,State,13541
manipur,2018,3,thoubal,State,6112
manipur,2018,3,bishnupur,State,5106
manipur,2018,3,churachandpur,State,3420
manipur,2018,3,kangpokpi,State,3073
manipur,2018,3,kakching,State,2326
manipur,2018,3,ukhrul,State,1346
manipur,2018,3,tamenglong,State,1268
manipur,2018,3,jiribam,State,1086
manipur,2018,4,imphal west,State,28383
manipur,2018,4,imphal east,State,17777
manipur,2018,4,thoubal,State,8027
manipur,2018,4,bishnupur,State,7049
manipur,2018,4,churachandpur,State,4951
manipur,2018,4,kangpokpi,State,4249
manipur,2018,4,kakching,State,3153
manipur,2018,4,ukhrul,State,1842
manipur,2018,4,tamenglong,State,1712
manipur,2018,4,jiribam,State,1393
manipur,2019,1,imphal west,State,33668
manipur,2019,1,imphal east,State,21136
manipur,2019,1,thoubal,State,9529
manipur,2019,1,bishnupur,State,8537
manipur,2019,1,churachandpur,State,6138
manipur,2019,1,kangpokpi,State,5212
manipur,2019,1,kakching,State,3850
manipur,2019,1,ukhrul,State,2368
manipur,2019,1,tamenglong,State,2148
manipur,2019,1,jiribam,State,1759
manipur,2019,2,imphal west,State,39303
manipur,2019,2,imphal east,State,24652
manipur,2019,2,thoubal,State,10915
manipur,2019,2,bishnupur,State,10014
manipur,2019,2,churachandpur,State,7662
manipur,2019,2,kangpokpi,State,6407
manipur,2019,2,kakching,State,4599
manipur,2019,2,ukhrul,State,2981
manipur,2019,2,tamenglong,State,2628
manipur,2019,2,chandel,State,2175
manipur,2019,3,imphal west,State,45268
manipur,2019,3,imphal east,State,28331
manipur,2019,3,thoubal,State,12427
manipur,2019,3,bishnupur,State,11647
manipur,2019,3,churachandpur,State,9071
manipur,2019,3,kangpokpi,State,7621
manipur,2019,3,kakching,State,5355
manipur,2019,3,ukhrul,State,3488
manipur,2019,3,tamenglong,State,3085
manipur,2019,3,chandel,State,2581
manipur,2019,4,imphal west,State,51063
manipur,2019,4,imphal east,State,31935
manipur,2019,4,thoubal,State,14194
manipur,2019,4,bishnupur,State,13387
manipur,2019,4,churachandpur,State,10431
manipur,2019,4,kangpokpi,State,8850
manipur,2019,4,kakching,State,6126
manipur,2019,4,ukhrul,State,4091
manipur,2019,4,tamenglong,State,3651
manipur,2019,4,chandel,State,3029
manipur,2020,1,imphal west,State,57485
manipur,2020,1,imphal east,State,36105
manipur,2020,1,thoubal,State,16244
manipur,2020,1,bishnupur,State,15333
manipur,2020,1,churachandpur,State,12420
manipur,2020,1,kangpokpi,State,10241
manipur,2020,1,kakching,State,7075
manipur,2020,1,ukhrul,State,4892
manipur,2020,1,tamenglong,State,4169
manipur,2020,1,chandel,State,3471
manipur,2020,2,imphal west,State,67897
manipur,2020,2,imphal east,State,43144
manipur,2020,2,thoubal,State,20186
manipur,2020,2,bishnupur,State,19027
manipur,2020,2,churachandpur,State,15469
manipur,2020,2,kangpokpi,State,12965
manipur,2020,2,kakching,State,9028
manipur,2020,2,ukhrul,State,6223
manipur,2020,2,tamenglong,State,5158
manipur,2020,2,chandel,State,4278
manipur,2020,3,imphal west,State,79723
manipur,2020,3,imphal east,State,51383
manipur,2020,3,thoubal,State,24183
manipur,2020,3,bishnupur,State,22965
manipur,2020,3,churachandpur,State,19501
manipur,2020,3,kangpokpi,State,15966
manipur,2020,3,kakching,State,10752
manipur,2020,3,ukhrul,State,7657
manipur,2020,3,tamenglong,State,6475
manipur,2020,3,chandel,State,5252
manipur,2020,4,imphal west,State,88777
manipur,2020,4,imphal east,State,57282
manipur,2020,4,thoubal,State,26858
manipur,2020,4,bishnupur,State,25629
manipur,2020,4,churachandpur,State,21960
